,text
318,"I’d like to challenge my Nordic MP colleagues:
@SrenSndergaard3
, 
@kplorentzen
, 
@agustolafur
, 
@HegeHLiadal
, 
@WidegrenCecilia
#uyghurs 
@UyghurProject"
319,"Blow to #China 
#UyghursLivesMatter #Uyghurs"
320,"The US House of Representatives has passed a legislation that would require companies to disclose products that come from China's Xinjiang region - infamous for the abuse of Uighurs

https://wionews.com/world/us-passes-bill-requiring-firms-to-disclose-xinjiang-products-331737…"
321,Kick out China from the UN until it shutdown its concentration camps for #Uyghurs
322,"#Covid-19 binds to 6 types of variant ACE2 receptors.
Uyghurs have 3 out of 6.  Though for some reason they are left off this #WHO list. Google and see.  #Uyghurs well known to have three of these #ACE2 receptors. #coronavirus #CCPChina #ccpflu"
323,"Chinese oppression of #Uyghurs is simply out of the greed of CCP to steal completely the colonised #EasternTurkistan. Ethnic cleansing was the path Xi and his cohorts have chosen.
 #FreeUyghurs
 #FreeOuighours"
324,"1st big #danish #pension firm 
@For_Akademikere
 blacklists #China and divests its Chinese assets over #HumanRights
 concerns in relation to #HongKong and #Uyghurs
@uffeelbaek
 @Ammitzboell_K
@GlobalSolidHK
#moneymatters #StandWithHongKong #StandWithUyghurs"
325,"Communists persecuting Muslims. 

#Uyghurs 

Evidence of new detention facilities."
326,"My article on #XiJinping declarations during the third #Xinjiang conference.

He sees his regime's oppression & torture against the #Uyghurs as an accomplishment.

 When a regime is based on an a-moral ideology this is the dystopic & nightmarish result."
327,"Hongkongers know the pain and suffering of the #Uyghurs . We are ruled and enslaved by the same tyranny!

#FreeUyghurs 
#BoycottChina"
328,"Thank you for your hard work! 
 Millions of #Uyghurs are detained and tortured by Communist China! These crimes need to be stopped!

#FreeUyghurs 
#BoycottChina"
329,"#Uyghurs in the US protest in front of the Capitol. 

#FreeUyghurs #GlobalDayAction #ResistCCP"
330,"I challenge those sitting in the parliaments of all the other countries to act!

Bring up the situation of #Uyghurs in your own parliaments and raise the issue on your social media channels. Then challenge new MPs to do the same!

https://youtu.be/0HTnXascJXY

#StopUyghurGenocide"
331,"#Uyghurs are oppressed by #China whilst Muslim leaders remain silent, or even supportive - in exchange for Chinese investment. The most open example is Saudi's MBS, who took $10billion, but so many others are guilty of silence too.

#ChinaNationalDay"
332,"We got a lot of support for our protest 2/10 14:00-16:00 from Jewish Students (left in photo) and Muslims Students (right in photo) in Belgium, you are great guys, we love you all. It will be so beautiful to see you tomorrow side by side for #Uyghurs."
333,"""She went to the city of Kashgar to visit some of the sites of the vocational training centres but found her ability to report heavily restricted."" 

If the #Chinese regime is ""lifting #Uyghurs out of poverty"" why can't reporters speak w/them?

https://rte.ie/news/world/2020/0929/1168302-china-xianjiang/… via 
@rte"
334,"I am with #Uyghurs
#FRANCEFORUYGHURS #UyghursLivesMatter If you do support you can retweet !"
335,"Thank you 
@rudygobert27
 for using your platform to speak against this evil. #Uyghurs are grateful for the support. We hope more 
@NBA
 players will show this kind of leadership and courage."
336,"The free world stands with the people of Hong Kong, Tibet, Xinjiang, China, Southern Mongolia, Taiwan, and all those suffering under the oppression of the Chinese Communist Party. #ResistCCP"
337,"Save the Uyghurs from those communist criminals. 
#Uyghurs #UyghursLivesMatter #UyghurHolocaust"
338,"#FreeUyghurs #independentuyghur Today, the 1st Oct is #China’s national day & a Mourning Day for the #Uyghurs. #China - 71 years ago today illegally occupied Uyghur homeland."
339,"Shenzhen, a top tier city of China, this is what they feed their children, the “flowers of motherland” as per #ccp’s propaganda. What do you think #Chinazi-s would feed #Uyghurs in camps?"
340,"#ResistChina is not enough #BringDownTheCCPEmpire for #Genocide of #Tibetans, #Uyghurs, #Mongolians, #Chinese and for spreading #WuhanVirus. #BoycottChina #BoycottBeijingOlympic2022 #BoycottHuawei #BoycottWechat #BoycottTikTok for making our youth #narcissistic clowns."
341,"The more we learn about forced labor and the #humanrights
 situation in China, particularly as it affects minority groups including the mostly Muslim #Uyghurs and ethnic Tibetans, the worse it gets. https://bit.ly/3jjQK7i by 
@excinit
 on 
@TriplePundit"
342,"@VOAChinese
 @VOANews
 why do you have to call us “Xinjiang” Uyghurs?!

Even if you’re scared to use the term “East Turkistan”, the least you can do is to just call us #Uyghurs!! That simple 

“Xinjiang” is insulting term to #Uyghurs!
Stop insulting us please!
@StateDept
 @CECCgov"
343,"Lawmakers and public intellectuals say it loud and clear: the world needs to ACT. Statements of concerns have not and will not stop #China's horrific and systematic oppression of #Uyghurs in #Xinjiang.
@JosepBorrellF
 @antonioguterres
 @mbachelet"
344,"Before #Uyghurs, now #Tibetans — 非我族類 其心必異: accept or not, China will NOT stop expanding and assimilating EVERY other race until there is only pure/mixed Han Chinese left on this world"
345,"This is a really important piece:  detailed how-to guide for using and understanding public source satellite and other data to research the crimes against humanity going on in Xinjiang and (likely) Tibet.  Read, too,  if you're a doubter!   https://medium.com/@techjournalism/open-source-satellite-data-to-investigate-xinjiang-concentration-camps-2713c82173b6…"
346,"Today is China’s National Day. 71 years after 1949 revolution, China still needs liberation. Solidarity with Chinese workers, students, human rights defenders, #Uyghurs & with #HongKong, #Tibet & #Xinjiang / #EastTurkestan. Neither Beijing, Washington nor Moscow! 
@uksolidaritywi1"
347,"But until now, there's still severe gender discrimination in China, and not to mention the forced sterilization of #Uyghurs women"
348,"A national day should be a day of proudness, but for #China it should be a day of shame
@ChineseEmbinUS
 @AmbCuiTiankai
 release my father #freemamatabdullah release innocent #uyghurs 
@MichaelPolakLaw"
349,"Despite the world is condemning and even sanctioning CCP for the use of #Uyghurs salves, CCP is increasing the number of concentration camps in Xinjiang and extending the camps to Tibet"
350,"#Uyghurs have faced oppression under #China for a long time - fasting in #Ramadan has been banned in East Turkestan for many years.

#ChinaNationalDay"
351,Thank you for speaking out for #Uyghurs and standing up1for human rights
352,"Again, 
@UN
 literally defends a right to lie to the public in press releases in court. Why does 
@UNHumanRights
 have nine different stories about its policy of handing names of #Uyghurs to the Chinese government? If you're ashamed, stop it instead of covering it up. #hypocrisy"
353,"My honor to be here w/ 
@RepTomSuozzi
, who gave a powerful speech today. It gives us hope and strength to see legislators stand up to the Chinese regime. #ResistCCP #Uyghurs #FreeGulshanAbbas"
354,"[Online event] 'China's human rights violations: Persecution of the #Uyghurs October 13 @ 4pm (Brussels time) with 
@VanessaFrangvi1
 @EASt_ULB
 @ULBruxelles
 @MSH_ULB
 @ULB_LTC
 Organized by @EuropeanDemocracy1 with 
@US2EU
 and @useubrussels 
Registration:"
355,"Right, because you actually care about #HongKong, #Uyghurs and #Mongolians (btw, when can I get a university that primarily teaches Cherokee in the United States?) and not because you want to sabotage and destabilize China (as your many on the record quotes would presume)"
356,"Protests against #China's genocide of #Uyghurs.

Took place today in #Canada and around the world.
#ChinaStopGenocide
#FreeUyghurs
#FreeTibet #UyghursLivesMatter 
@rupadash
 @MajorAliShah
 @TahirGora
 @UyghurCongress"
357,"And BTW, learn what CAA is, IF You its knew true value and potential, you would be asking India to include #Uyghurs in CAA and give them shelter from religious persecution in China.

Perhaps Maldives has already planned to shelter #Uyghurs?

Muslim-Muslim brothers?? NO???"
358,"#HumanRights
 are a “Western idea,” [which should] not be imposed on non-Western countries. This is an idea the #CCP is trying to promote around the world.

|#Uyghurs, 
@BitterWinterMag
|"
359,"""Freedom Blue Moon""

#dearMoon #Starship #SpaceX  #elonmusk #moon #space #moontravel #spacecraft   #moonlover #spaceart #dearmoonproject #UyghursLivesMatter #selfie #UyghurGenocide  #UyghurHolocaust  #FreeUyghur #FreeUyghurs #Uyghurs #uyghurlivesmatter #StandUp4HumanRights"
360,"@CUyghurs
 Director 
@RushanAbbas
 at the Global Day of Action D.C. event. Where is her sister? Where are all the missing #Uyghurs? When will the CPP answer for their genocide? #ResistCCP #FreeGulshanAbbas"
361,"Thank you for supporting #Uyghurs against the atrocious #Chinazi regime
#UyghursLivesMatter"
362,"The #CCP has brutalized Tibetans, #Uyghurs, Southern Mongolians, HongKongers, Taiwanese, & Chinese, all while using the platforms of freedom in the West to spread lies & intimidation. It's time for the entire world to resist. #ResistCCP 
@iatoday
 @globalstratview
 @tejindersingh"
363,"Today, in #Chinese national day, hundreds of thousands of #French people (if not a million) changed their #instagram profile pics to blue colour to show their support for #Uyghurs. 

Vive la #France!

#UyghurGenocide #ConcentrationCamps #china #Xinjiang #EastTurkistan"
364,#HongKongers are shoulder-to-shoulder with #Uyghurs !
365,"A man is holding an East Turkestan flag in support of Uighurs in front of the police cordon in Causeway Bay.

Rights groups have condemned #China's treatment of the Muslim minority in Xinjiang after the authorities sent thousands to detention camps."
366,"#CCPChina namely is #Chinazi now

They just want all #Uyghurs to be their slaves for their regime"
367,"""We should not be silent, and we will never be silent"" said a HongKong representative at the protest, highlighting the interconnectedness of the struggles of #Tibetans, #Uyghurs, #Hongkongers & #Taiwanese for #freedom #democracy and #humanrights
. 

 #ResistChina #ResistCCP"
368,"#London looks so radiant today! #Tibetans #Uyghurs #HongKongers call on the UK to stand up and stop China`s tyranny. 
@UyghurProject
 @Dolkun_Isa
 @UyghurCongress
 @UKinJapan
 @HKokbore
 @ZumretErkin
 @ilhammahmut
 @Bigthin83310115 
@freetibetorg
 @etrparty
 @RushanAbbas
 @IntyMedia
 @hrw"
369,"#XiJinping 
@CCTV
 #china do you have anything to say about this ???
Millions of #Uyghurs Muslims are locked up and tortured in China. In 2020, on this Chinese national holiday, let's not forget them #FreeUyghurs"
370,"Defeat #Chinazi to free #Uyghurs, #Tibet, #InnerMongol, and #HongKong"
371,"#Chinazi-s are either too dumb to see the system that allows them to oppress #Mongols #Uyghurs #Tibetans is the very one that sucks their own blood dry, or they consciously choose to ignore it so that they can have some lowest form of fun right here and now. Dumb, evil or both."
372,"On the 71st anniversary of the PRC today, #Tibetans, #Uyghurs, #Hongkongers and #Taiwanese stood united in #Brussels, to call on the #EU to do more to end #China's gross #humanrights
 abuses! 

#GlobalDayofAction #ResistChina #ResistCCP"
373,"Last month 
@AnnaFotyga_PE
 wrote in 
@New_Europe
 about what we have been doing to raise awareness of the treatment of #Uyghurs in Xinjiang, where nearly two million of them have been imprisoned."
374,"How exactly is #China recreating a modern Holocaust against the #Uyghurs of East Turkestan?
By surveilling the whole population, locking up 1million+ in 're-education camps', and orders from the President to show ""absolutely no mercy"".

#ChinaNationalDay"
375,"#Uyghurs aren't Chinese & not related toChina in anything, so Chinese forces are foreign & illegal in #EastTurkistan becauseChina is an invader, so #EastTurkistani people don't accept & recognize #ChineseRegime, so China's all acts in #EastTurkistan are #illegal.Let's defeatChina"
376,"There are actually NO SIMILIARITIES between #Han and #Uyghurs be it language, culture, religion, physical features. The Han are Chinese, the Uyghurs are #Turkic. The Han are from #China, the #Uyghurs are from #EastTurkistan. The Han are invaders & the Uyghurs are the invaded. twitter.com/MuslimaChinese…"
377,"Note, the picture used is of thousands of #Uyghurs in a 'detention' or 're-education' camp, all wearing a uniform. 

What is going on in #Xinjiang is well documented. 

Muslims are being loaded on to trains and sent to camps."
378,"take a long hard look

- 2m Uyghur in concentration camps

- 1/2m missing Uyghur children

- 1/2m Tibetans in concentration camps

- organs harvested & sterilisation of women

not one front page in any mainstream printed western newspaper

#TAGG "
379,"The WUC is grateful to 
@bueti
 @rglucks1
 @EnginEroglu_FW
 for this intiative & for tirelessly advocating for the basic rights of #Uyghurs, #Tibetans, #HongKongers & others facing severe oppression from the Chinese govt.

#WorldForUyghurs 
#GermanyForUyghurs 
#StopUyghurGenocide."
380,"Today, on the National Day of China, join me and my colleagues in #solidarity with the #Uyghurs who are subject to massive human rights violations and even genocide in Xinjiang! #WorldForUyghurs @bueti @rglucks1 @ipacglobal @UyghurCongress @CUyghurs @FreeUyghurNow @UyghurProject"
381,"Important event alert: with
@AzizIsaElkun
 @Dolkun_Isa
 @ReasonablyRagin
 chaired by 
@dibyeshanand
! Limited availability for external guests - registration mandatory. 
https://eventbrite.co.uk/e/coloniality-and-dehumanisation-in-contemporary-times-a-talk-series-tickets-123378501419…  
#Uyghurs #coloniality"
382,"China's London embassy sent me a 1,300 word diatribe about 
@JewishNewsUK
's campaign to stop persecution of #Uyghurs. 

They brand it 'deplorable', 'slander', 'lies', etc

China cannot be allowed to get away with it through predictable belligerent rhetoric"
383,"Thank you MR. 
@EnginEroglu_FW
 for your actions to stand in solidarity with #Uyghurs! #ResistCCP"
384,"Tortured not for what they do but, for what THEY ARE! 
@UNICEF
 @EmmanuelMacron
 #Uyghurs #Ouighours #Ouighourslivesmatter #  #FreeUyghurs"
385,"Genocide #against the #Uyghurs currently happing is shamefull to all humanity,  it is not only responsibility of democratic people and countries,  it is responsibility and duty of human beings,  all religious belongings. Take an action as soon as possible, and save lives."
386,"For such a crime continues in 21st century. If we late for acting and  stopping this crime against the #Uyghurs, after some time we may celebrate 21st century #Uyghur genocide done by #China."
387,"All should act, it is not responsibility of #Uyghurs only, #CCP is doing crime against the #Uyghurs. What they did for not only for #Uyghurs,  also did it #Tibat, #HongKong ers too. If we will not stop it as early as possible, it is threatening to whole world. We shouldn't wait"
388,"what we are waiting?  Every human being  have responsibility to stop 21st century #Genocide. No more talk, take action.   @TribunalUyghur  @UN @amnesty @Find_Humanity   @UN_HRC @hrw @UyghurProject @HRHFoundation  @itvnews   
#StopUyghurGenocide #SaveUyghur #FreeNursFamily"
389,"#Uyghurs, #Tibetans, #HongKong and #Taiwan all spoke at the joint protest.

The CCP's campaign of horrific repression, forced assimilation & subjugation has intertwined our fates.

Let the #GlobalDayofAction be the start of a united push to ensure #HumanRights
 & freedom for all."
390,"Locked Up in China, 
@RadioFreeAsia
 #UighurGenocide #China #brainwashing #reeducation #Kazakhs #Turkic #Xinjiang #HumanRights
 #Uyghurs"
391,"CCP China has colonised East Turkistan and tortured Uighurs for 71 years. 

The world should unite to hold China accountable for ethnic cleansing of #Uyghurs

https://twitter.com/ETAwakening/status/1311570498313170944?s=19…

#CCP71YearsOfShame"
392,"71 years ago on October 1st, 1949, the #CCP came to power in #China & invaded #EastTurkistan on October 13th, 1949 which brought:
71 Years of Colonization 
71 Years of Genocide
71 Years of Occupation 
 
Join us to #ResistChina & Restore East Turkistan's independence."
393,"please please speak up , say something , share something. Do something. Speak up , don’t be silent. #Uyghurs #FreeUyghurs #uyghursgenocide"
394,"Those politicians who keep silent on the #CCP's genocide of #Uyghurs are also murderer.
#Chinazi
#StandWithUyghurs
#FreeHK"
395,"Another shocking, heartbreaking, outrageous report on the suffering of the #Uyghurs, on #BBCNewsnight

Please watch and speak out against #UyghurGenocide twitter.com/BBCNewsnight/s…"
396,"""For years, the #Chinese regime has locked millions of humans in concentration camps just because they were born #Uyghurs. And for years, the international community has let [China] do it."" 
@SalmanRushdie
, Achille Mbembe, Charles Taylor, 
@robertosaviano
 & Judith Butler. 
@amnesty"
397,Thank you MP Ghani. Let's make it loud and clear on #CCP's national day that the world is watching what they've done to #Uyghurs. #FreeUyghurs
398,"I agree with you, even muslim nations like #Pakistan and #Iran were silent on #Uyghurs of #China at UNHRC. These nations have forgotten about human rights and is controlled by #CCPChina.

#PakistanExposed #BRI #CPEC"
399,"No joke: last year, 50 U.N. Human Rights Council ambassadors PRAISED China for locking up 1 million Muslims:
 State of Palestine
 Saudi Arabia
 North Korea
 Zimbabwe
 Venezuela
 DR Congo
 Pakistan
 Burundi
 Algeria
 Russia
 Egypt
 Syria
 Iran
 Iraq
..."
400,"God curse you both, whoever celebrating China’s 71 year of oppression against #Uyghurs."
401,"Yes, we did. 

Join the #fightback for common values in defence of #Uyghurs #HKers #Tibetans and others abused by this unapologetically cruel regime."
402,"Fight for freedom!

#EastTurkistan #HongKong #Tibet #Uyghurs #Uighur #Xinjiang
#StandwithUyghurs
#ConcentrationCamp #HumanRights
End The Oppression!
#ResistChina #CCP #China #NewNazi
#EndUyghurForcedLabour
#EndForcedLabour"
403,Xinjiang under China has become very developed. The USA wants Xinjiang to be like more Afghanistan poor and divided. #الإيغور #Xinjiang #Uyghurs
404,"Welcome to Urumqi, the capital of Xinjiang, China."
405,"Thank you for speaking up for #Uyghurs. Tragedy happening on them should be exposed and could not let it happen again!
#FreeUyghur"
406,"Yesterday #Uyghurs, today HK
Therefore we must #StandwithUyghurs, coz they are the victims already under the CCP evil governance...
#FightForFreedom"
407,"WHO ARE THE #UYGHURS? #CANADIAN SCHOLARS GIVE PROFOUND INSIGHTS https://foref-europe.org/blog/2020/09/07/who-are-the-uyghurs-canadian-scholar-gives-profound-insights/… via @/FOREF_EU/ #China #CCP #UyghursLivesMatter #ReligiousFreedom #HumanRights
 @AMFChina"
408,"Thanks for speaking up for #Uyghurs, they are too weak to defeat the dictatorship alone, they need the help from us and the rest of the world"
409,"Today, on the National Day of China, join me and my colleagues in #solidarity with the #Uyghurs who are subject to massive human rights violations and even genocide in Xinjiang! #WorldForUyghurs 
@bueti
 @rglucks1
 @ipacglobal
 @UyghurCongress
 @CUyghurs
 @FreeUyghurNow
 @UyghurProject"
410,"Because the same people who lied about Covid19 , #CCPChina concentration camps for #Uyghurs, and 50 years of Basic Law can be trusted."
411,"Solidarity : #Uyghurs 
#UyghurLivesMatter 
#Ouighours 
Don't let their culture die."
412,"Today, the 1st Oct is China’s national day & a Mourning Day for the #Uyghurs. #China - 71 years ago today illegally occupied Uyghur homeland. #CloseTheConcentrationCamps 
#World: Stop China committing #UyghurGenocide "
413,"Protests against the Chinese government's policy towards the #Uyghurs are too weak. It is time for strong actions to be taken to prevent the eradication of a population.
#WorldForUyghurs
Read the op-ed I co-signed in 
@lemondefr
 :"
414,#hongkongers stand with #Uyghurs against the #CCP tyranny.
415,"#Uyghurs and other Turkic #Muslims fleeing #China govt repression are sometimes no safer abroad as other govts willingly enable repression. 
@hrw_chinese"
416,"Together with my colleagues we keep on fighting for the rights of #Uyghurs! 
 Now our op-ed was published in 
@lemondefr
 #WorldOfUyghurs 
@bueti
 @rglucks1"
417,#WorldForUyghurs Public intellectuals and political representatives unite to support the cause of China's terribly oppressed #Uyghurs. #Xinjiang https://lemonde.fr/idees/article/2020/09/30/collectif-agir-pour-les-ouigours-c-est-une-maniere-de-nous-definir-en-tant-que-monde_6054224_3232.html…
418,"Essential viewing regarding the appalling plight of the #Uyghurs

Help us stop #UyghurGenocide 

Uighurs in Exile: Arrested and deported back to China – BBC Newsnight https://youtu.be/M9CIZ9x3pIs via 
@YouTube"
419,"Another shocking, heartbreaking, outrageous report on the suffering of the #Uyghurs, on #BBCNewsnight

Please watch and speak out against #UyghurGenocide"
420,"My book, ‘Securing China’s Northwest Frontier: Identity and Insecurity in Xinjiang’, is now available from 
@CambridgeUP
 @cambUP_History
. It analyses how China’s nation-building in #Xinjiang shapes insecurity and ethnic boundaries between Han and #Uyghurs. https://doi.org/10.1017/9781108770408…"
421,"Today’s protest in front of Boston City Hall. #Uyghurs, #Tibetans, HongKongers and other joined together against the Chinese regime.

#Uyghur #HongKong #Pakistan

East Turkistan News Agency"
422,"Extraordinary and frankly unbelievable opportunity to finally charge #China’s CCP under #XiJinping for the genocide of #Uyghurs & other minority #Muslims & tribute to all MPs & peers involved in cross party bid to get 
@GOVUK
 to act - real chance to halt #UyghurGenocide 
@guardian"
423,"Today you can march for humanity and against the genocide of #Uyghurs in China. They face physical and mental torture in concentration camps. #EU and UN Security Council must address China’s crimes against humanity. #istandwithuyghurs #humanrights
 #china 

https://fb.me/e/1dvQcnpdk"
424,"Let’s go beyond exaggeration, distortion and sensationalism. 
#Xinjiang #UyghursLivesMatter
#Uyghurs"
425,"All the hollywood and glorious celebrities, media and companies which claim to embrace human rights and freedom , how can you still be silent on #HongKong and. #Uyghurs issues that the #CCP is oppressing both cities. #SOSHK #standwithHK"
426,".@joshuawongcf is right, American businesses shouldn’t be silent on Communist China’s blatant human rights violations. Silence is complicity. The US stands with #HongKong and our industry leaders should reflect that commitment in their business dealings. twitter.com/FT/status/1310…"
427,"Journalists around the world, you could really help #Uyghurs to search for their missing family members and potentially save lives. Please, think about your moral responsibility, don’t be a cold bystander, that’s not who you guys are! You entered journalism to serve the humanity."
428,"Japanese political leaders are meeting with #Uyghurs #Tibetans #Monglians #HongKongers #Taiwanese representatives in Tokyo to call on actions against China`s tyranny. 
@Dolkun_Isa
 @HKokbore
 @IntyMedia
 @uytimes
 @Japangard
 @Uyghurian
 @AsiyeUyghur
 @nuryturkel
 @pl4et
 @swim_shu
 @hrw"
429,"Today’s protest in front of Boston City Hall. #Uyghurs, #Tibetans, HongKongers and other joined together against the Chinese regime. 

#Uyghur #HongKong #Pakistan"
430,"Thank you for still watching HongKong. It’s not just the persecution over one ethnic group. When the evil keeps extending its hands, the whole world should take prompt action.
#71YearsOfOppression 
#FightForFreedom #Tibet #Uyghurs #Taiwan #InnerMongolia #Kazakhstan #HongKong"
431,Reading the Wikipedia article on the controversial Yasukuni Shrine which memorialises many Japanese war criminals from WW2 like Hideki Tojo & those behind the Nanjing Massacre. See who visited the shrine—if you needed more evidence the ‘World Uyghur Congress’ is ultra-reactionary
432,Sad that these countries are assisting the genocide of #Uyghurs by CCP
433,"Satellite images show that many high-security camps in #Xinjiang are being expanded. It looks like the #Uyghurs, who supposedly ""graduated"" from #Communist reeducation, are continuing their studies. 
https://nytimes.com/2020/09/24/world/asia/china-muslims-xinjiang-detention.html…"
434,"The Chinese National Day is also Memorial Day of #HongKong, not just becoz of the shooting last year, it’s also becoz of Lamma Island ferry collision happened in 2012 remain unsolved, this deadly maritime disaster claimed 39 lives. "
435,"Great article.

#EastTurkestan #Uyghur #Uyghurs #CCP #CCPChina #China #Chinazi #holocaust #genocide"
436,Please read a snapshot of my life in young journalist Suneyye’s narrative. Title is so beautiful “East Turkestan in My Words.” I beg you help me share the article because it mentioned my nephew and brother in law https://medium.com/ratherquiet/east-turkestan-in-my-words-ad5d08d72d71…
437,"#UYGHURS ARE NOT A MINORITY OF PEOPLE IN #EASTTURKISTAN! 
UYGHURS ARE NOT A CHINESE!
EASTTURKESTAN IS NOT PART OF CHINA! 71 YEARS OCCUPATION IT IS ENOUGH!!!
FREE FOR EASTTURKESTAN! FREE FOR UYGHURS!"
438,"71 years of occupation and today a concentration camp for millions of #Uyghurs in #EastTurkistan IT IS ENOUGH!
#SaveUyghurWomen #SaveUyghurChildren #SaveUyghurs #StopGenocide 
#StopptDenGenozid #StopptDenVölkermord"
439,"#HumanRights
 is a beautiful concept and only music to ears. So long as #OccupiedTibet remains in the shackles of #CommieButchers, #CCPEvilEmpire will never respect the lives of #Tibetans, #Uyghurs, #Mongolians and #Manchurians. #Independence is the only solution. #BringDownCCP"
440,"CECC HEARING STARTING NOW:
""The Human Rights Situation in #Tibet and the International Response""
https://youtube.com/watch?v=I4HG5pTerk4…"
441,"CCP will not stop until it extinct #Uyghurs, or CCP collapsed"
442,"What a joke, #CCP celebrating the anniversary of their tyranny in the place where they murdered civilians during the #TiananmenSquareMassacre. 

It’s a sad day indeed, particularly for dissidents jailed in China and the #Uyghurs, #Tibetan and #Hongkongers facing oppression."
443,"S&S! Urge Chinese government to end the #forcedlabor of Uyghurs and other Turkic and Muslim-majority ethnic groups - to immediately release and return them home. #FreeUyghurs 
@FreedomUnitedHQ
 https://freedomunited.org/advocate/forced-labour-fashion/…   via 
@FreedomUnitedHQ
 #China #ForcedLabor #Uyghurs #HumanRights"
444,Why Vatican is slient at all China related issues? #Uyghurs? Southern Mongolia? #Tibetans? Anyone?
445,Go To China Where #Uyghurs Live 
446,"Thank you for mentioning HK in your talk, please remind that #Tibet #Uyghurs and #Mongolia also facing the same or even worse situation too. 
#StandWithHongKong 
#standwithuyghurs 
#FightForFreedom"
447,"#ResistChina 

The president of the Japan Uyghur Association has delivered a speech to stop China`s oppression over the #Uyghurs #Tibetans #HongKongers #Mongolians and other freedom seekers. 

We united to stop China`s tyranny. 
@ilhammahmut
 @realuyghurj
 @IntyMedia
 @hrw
 @Ezuzu6"
448,"Now,it's time for us to #boycottChina to support #Uyghurs"
449,"I hope so, otherwise #Uyghurs will be replaced by Han and some voluntary/non-voluntary 維族(instead of Uyghurs) — which #China seeks to establish ..."
450,"Don't be fooled by Xi Jinping's claim that his mass detention of Uighur Muslims in Xinjiang and his suppression of their religion and culture have been ""completely correct.” As global condemnation mounts, he is feeling the heat to end these atrocities. https://trib.al/FNqGHIC"
451,BREAKING - Majority in Dutch parliament for @D66 proposal to impose EU-sanctions on Chinese officials responsible for human right violations against Uygurs
452,"Good morning
#andorra 
#antiguabarbuda 
#bavaria 
#Palestine 
#Rohingya 
#Uyghurs 
#syria 
#yemen 
#libya 
#iraq 
#Sudan 
#rwanda 
#Balkans 
#bangladesh 
#tajikistan 
#Kashmir
 
#azerbaijan 
#Nigeria 
#Turkey 
#palau 
#Angola 
#Benin 
#Mecca 
#Medina 
#Nepal 
#khalistan 
#chad"
453,"@MFATurkey
 even if you don’t support #Uyghurs, please stop using Uyghurs case to make money out of it ... 

Staying silent is the least quality of virtue, but still better than stabbing someone from the back ... it’s unmanly"
454,"That's why we're responsive to the news relates about #Uyghurs, #Tibetans & #SouthernMongolia, not just concern about #HK matters.

Wonder if EU really understand our messages and the really meaning behind."
455,"Tibetan desperation as World looks away
Shame on us so blind

""And know
that I will cry with you.
The tears you shedwill heal us both.
Your tears are mine.""
T N Hanh 
   
#Tibet #occupation #Tibetans  @TibetPeople"
456,"Who helped #Uyghurs also by means which were allowed within #Chinese *law*; is Islam there is so custom people are suooosed to donate 2.5% net income of each year for charity to orphans, Widows,disabled alike ..."
457,"In order to cure #Uyghurs from scars, Uyghurs organized the talent show. One day this blind #Uyghur kid showed up,he moved all the judges with his action & words

#Uyghurs never liked taking from government,or from anyone in general. We liked relying our own hard-work"
458,"Pls save the #Uyghurs 
#FreeUyghurs #AntiChinazi #Xitler"
459,"Today, I voted for the #Uyghur Forced Labor Disclosure Act to shine a light on which companies use manufactured goods & materials from the #XUAR, where as many as 1.8 million people have been detained & forced into labor camps.
https://washingtonpost.com/world/asia_pacific/china-muslims-detention-centers-xinjiang-crackdown/2020/09/23/44d2ce50-f32b-11ea-8025-5d3489768ac8_story.html…"
460,"tw // islamophobia
.
.
.
despite how triggering this is to me and some of my muslim moots, i'm glad it's finally getting some attention. Please take the time to watch this, and educate yourself on what's happening to Muslims. #MuslimLivesMatter"
461,What is airtight cases? Counting the dead bodies like holocaust and Kosovo genocide? Isn’t it going to be too late? #Uyghurs #NeverAgainIsNow
462,House Passes Wexton’s Uyghur Forced Labor Disclosure Act | U.S. House of Representatives. #Uyghurs
463,"WHO ARE THE #UYGHURS? #CANADIAN SCHOLARS GIVE PROFOUND INSIGHTS https://foref-europe.org/blog/2020/09/07/who-are-the-uyghurs-canadian-scholar-gives-profound-insights/… via @/FOREF_EU/ 
@Introvigne
 @Rhodesaaron
 @HRWFint
 @UyghurBulletin
 @UyghurCongress
 @UyghurProject
 @janfigel"
464,"How the 
@ChineseEmbinUK
 can so blatantly lie when the whole world know what they do to the Uyghurs is beyond me. 
They must really think they have the power to make a free state blindly believe. 
#shameful #Newsnight #Uyghurs"
465,House Passes Wexton’s Uyghur Forced Labor Disclosure Act | U.S. House of Representatives. #Uyghurs #UyghursLivesMatter
466,"There are actually NO SIMILIARITIES between #Han and #Uyghurs be it language, culture, religion, physical features. The Han are Chinese, the Uyghurs are #Turkic. The Han are from #China, the #Uyghurs are from #EastTurkistan. The Han are invaders & the Uyghurs are the invaded."
467,"There is no difference between Han and Uyghur except for language, both are Chinese citizens and both are an integral part of China.There is no division between Han and Uyghur. 56 other ethnic groups, including the Han and Uighur, are all inseparable parts of the Chinese nation. twitter.com/masha_frances/…"
468,"@VW
 Get ready for a boycott, b/c we're coming for you and your sisters. Your support for totalitarian regimes will not go unnoticed by the American public and auto consumer. Get ready for black eye #3  #CCP #Uyghurs"
